iter	Logloss
225	0.001185386922
226	0.001176290013
227	0.00117628955
228	0.001171091961
229	0.001171084044
230	0.001164303239
231	0.00116028305
232	0.001160287801
233	0.001160269226
234	0.001153279844
235	0.001153272891
236	0.001149153307
237	0.001139545554
238	0.001139544325
239	0.001139544325
240	0.00113158239
241	0.001126665032
242	0.001121835574
243	0.001121835574
244	0.001121831342
245	0.001121817593
246	0.001115460367
247	0.001110372213
248	0.001110371966
249	0.001110373062
250	0.001110363347
251	0.001110367809
252	0.001110361491
253	0.00111036305
254	0.00111036305
255	0.001110363157
256	0.00111035241
257	0.001110326216
258	0.001101539076
259	0.001101538285
260	0.00110153972
261	0.001101525268
262	0.001095976834
263	0.001090234054
264	0.001090234054
265	0.001090214982
266	0.001090214982
267	0.001085681657
268	0.001080138971
269	0.001080137396
270	0.001080137396
271	0.001080137173
272	0.001080139466
273	0.001080129544
274	0.001080125354
275	0.001077009947
276	0.001073898222
277	0.001068507825
278	0.001068507825
279	0.00106850309
280	0.001068491972
281	0.001068491972
282	0.001060916276
283	0.00106090153
284	0.001056739089
285	0.00105672887
286	0.001056729266
287	0.001056729266
288	0.001056722139
289	0.001056721751
290	0.001056721784
291	0.001056707317
292	0.001056710996
293	0.00105670735
294	0.001056697534
295	0.001053708766
296	0.001053706663
297	0.001052057445
298	0.001052059293
299	0.001052057973
300	0.001052057973
301	0.001052050253
302	0.001052051532
303	0.001052040744
304	0.001052040999
305	0.001044198163
306	0.001044198163
307	0.001044198163
308	0.001044198163
309	0.001044187523
310	0.001044187523
311	0.00104419135
312	0.001044188826
313	0.001044184587
314	0.001044184587
315	0.001044183201
316	0.001041544172
317	0.001041544172
318	0.001041535249
319	0.001041423037
320	0.00104142803
321	0.001041422067
322	0.001041419237
323	0.001041422314
324	0.001041422314
325	0.001041422314
326	0.001041414239
327	0.001041399623
328	0.001041399623
329	0.001041385724
330	0.001041387135
331	0.001041387135
332	0.001041387135
333	0.001038423391
334	0.001038422758
335	0.001038418939
336	0.001038403898
337	0.001038401531
338	0.001038404262
339	0.00103838986
340	0.001038392186
341	0.001038398083
342	0.00103838257
343	0.00103838497
344	0.001038385993
345	0.001038392921
346	0.001038388608
347	0.00103837344
348	0.001038376376
349	0.001038371775
350	0.001038371775
351	0.001038369375
352	0.001038369375
353	0.00103837778
354	0.001038380023
355	0.001038372417
356	0.001038372417
357	0.001038361838
358	0.001038359025
359	0.00103835981
360	0.001038353615
361	0.001038352528
362	0.001038347709
363	0.001038340997
364	0.001038333252
365	0.001038333252
366	0.001038333252
367	0.001038337599
368	0.001038328338
369	0.001038327909
370	0.001038327909
371	0.001038327909
372	0.00103832527
373	0.001038325385
374	0.001038323299
375	0.001038318417
376	0.00103831355
377	0.001038307042
378	0.00103830678
379	0.001038304553
380	0.001038300059
381	0.001038292536
382	0.001038296225
383	0.001038292331
384	0.001038292331
385	0.001038288645
386	0.001038282253
387	0.001038282253
388	0.001038282253
389	0.001038282253
390	0.001038282253
391	0.001038282253
392	0.001038282253
393	0.001038282253
394	0.001038282253
395	0.001038282253
396	0.001038282253
397	0.001038282253
398	0.001038282253
399	0.001038282253
400	0.001038282253
401	0.001038282253
402	0.001038282253
403	0.001038282253
404	0.001038270104
405	0.001038270104
406	0.001038270104
407	0.001038270104
408	0.001038270104
409	0.001038270104
410	0.001038270104
411	0.001038270104
412	0.001038270104
413	0.001038270104
414	0.001038270104
415	0.001038270104
416	0.001038277123
417	0.001038277123
418	0.001038277123
419	0.001038277123
420	0.001038267671
421	0.001038267671
422	0.001038267671
423	0.001038267671
424	0.001038267671
425	0.001038267671
426	0.001038267671
427	0.001038267671
428	0.001038267671
429	0.001038267671
430	0.001038267671
431	0.001038267671
432	0.001038267671
433	0.001038267671
434	0.001038267671
435	0.001038267671
436	0.001038267671
437	0.001038267671
438	0.001038267671
439	0.001038267671
440	0.001038267671
441	0.001038267671
442	0.001038267671
443	0.001038267671
444	0.001038267671
445	0.001038267671
446	0.001038267671
447	0.001038267671
448	0.001038267671
449	0.001038267671
450	0.001038267671
451	0.001038267671
452	0.001038267671
453	0.001038267671
454	0.001038267671
455	0.001038267671
456	0.001038267671
457	0.001038267671
458	0.001038267671
459	0.001038267671
460	0.001038267671
461	0.001038267671
462	0.001038267671
463	0.001038267671
464	0.001038267671
465	0.001038267671
466	0.001038267671
467	0.001038267671
468	0.001038267671
469	0.001038267671
470	0.001038267671
471	0.001038267671
472	0.001038267671
473	0.001038267671
474	0.001038267671
475	0.001038267671
476	0.001038267671
477	0.001038267671
478	0.001038267671
479	0.001038267671
480	0.001038267671
481	0.001038267671
482	0.001038267671
483	0.001038267671
484	0.001038267671
485	0.001038267671
486	0.001038267671
487	0.001038267671
488	0.001038267671
489	0.001038267671
490	0.001038267671
491	0.001038267671
492	0.001038267671
493	0.001038267671
494	0.001038267671
495	0.001038267671
496	0.001038267671
497	0.001038267671
498	0.001038267671
499	0.001038267671
500	0.001038267671
501	0.001038267671
502	0.001038267671
503	0.001038267671
504	0.001038267671
505	0.001038267671
506	0.001038267671
507	0.001038267671
508	0.001038267671
509	0.001038267671
510	0.001038267671
511	0.001038267671
512	0.001038267671
513	0.001038267671
514	0.001038267671
515	0.001038267671
516	0.001038267671
517	0.001038267671
518	0.001038267671
519	0.001038247472
520	0.001038247472
521	0.001038247472
522	0.001038240941
523	0.001038240941
524	0.001038240941
525	0.001038240941
526	0.001038240941
527	0.001038240941
528	0.001038240941
529	0.001038244669
530	0.001038244669
531	0.001038244669
532	0.001038246586
533	0.001038241846
534	0.001038244732
535	0.001038244732
536	0.001038244732
537	0.001038229738
538	0.001038225252
539	0.001038231851
540	0.001038233293
541	0.001038233293
542	0.001038233293
543	0.001038225995
544	0.001038225995
545	0.001038225995
546	0.00103822263
547	0.001038215125
548	0.001038215125
549	0.001038216377
550	0.001038216377
551	0.001038216377
552	0.001038219917
553	0.001038218712
554	0.001038218712
555	0.001038218712
556	0.001038218712
557	0.001038218712
558	0.001038212576
559	0.001038212576
560	0.001038212576
561	0.001038212576
562	0.001038205814
563	0.001038206639
564	0.001038206639
565	0.001038206639
566	0.001038206639
567	0.001038206639
568	0.001038206639
569	0.001038203613
570	0.001038203613
571	0.001038203613
572	0.001038203613
573	0.001038199488
574	0.001038197807
575	0.001038197807
576	0.001038190902
577	0.001038190902
578	0.001038190902
579	0.001038191497
580	0.001038191497
581	0.001038182367
582	0.001038183688
583	0.001038183688
584	0.001038183688
585	0.001038178425
586	0.001038175414
587	0.001038175414
588	0.00103817163
589	0.001038162559
590	0.001038151944
591	0.001038158113
592	0.001038158113
593	0.001038158113
594	0.001038145255
595	0.001038145255
596	0.001038145255
597	0.001038145255
598	0.00103815037
599	0.00103815037
